,step,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,seed11,seed12,seed13,seed14,seed15,seed16,seed17,seed18,seed19
19,19,-2.790286057802598,-3.8293265439295237,-2.9014585919928746,-3.7968950909793904,-1.8654469872890063,-6.006477337581383,-2.5139086025657083,-2.066522091194718,-2.3911045092938856,-2.4503658637542207,-5.123881970309757,-3.807682377661857,-2.41868855394838,-2.0009996448260985,-2.7690698651991132,-1.8406572314301124,-6.457779614638948,-3.820877472127698,-1.2786081612763618,-3.3910408671932237
20,20,-3.0251019758651063,-4.029900932929268,-3.048692626963021,-4.071974606481352,-1.9005406947129506,-6.421997560918672,-2.6300099557962415,-2.1397112053409324,-2.507690287197463,-2.5679855041408373,-5.212533213273392,-4.099611659728245,-2.5562624939557383,-2.071863947796583,-2.965846618734281,-1.9593051207968015,-6.369403276494883,-3.9907341307906723,-1.3193609779287665,-3.575848208968851
21,21,-3.2735692547725175,-4.2667914378587515,-3.1631363918982887,-4.369126807687492,-1.9654459460016125,-6.7464861582881115,-2.7408867758016515,-2.252931420324318,-2.622254682951247,-2.723172661319502,-5.427626791528103,-4.386953303104622,-2.680068701653442,-2.1774087115896146,-3.1786506814998288,-2.062171261678618,-6.103495632720361,-4.1794890307829,-1.3642835395692114,-3.7276035444082907
22,22,-3.466374961527543,-4.4868890299082285,-3.3396912716643548,-4.6993371232354475,-2.016166976531715,-6.902718604878043,-2.8905555326093912,-2.31963195715991,-2.777303568531312,-2.891583174964151,-5.475588996798903,-4.789790085423478,-2.816513156507193,-2.2820017380515587,-3.403402389968901,-2.1735816305139517,-5.72170289245884,-4.421349378830622,-1.406954391407045,-3.978572699901863
23,23,-3.8358275744975314,-4.756229451038322,-3.525123659701663,-5.041243134600365,-2.0906353333925205,-7.0683826224448145,-3.0297675865563867,-2.442429703678271,-2.9382476448921557,-3.073304716962306,-5.689174908291002,-5.162720910424638,-2.9485191239040156,-2.3618211507027107,-3.6195592532351712,-2.319491820653977,-5.581777814313651,-4.626479649077527,-1.4141855915003876,-4.178511681610145
24,24,-4.116945779807938,-5.040303126927717,-3.6508603849518795,-5.4440772699799584,-2.1430535511955813,-6.940061896545965,-3.1721265132048826,-2.5467188390018474,-3.079934144150264,-3.289321265449985,-5.8477246007601975,-5.751414250987434,-3.118945203122422,-2.490553252136122,-3.922219111047955,-2.4336575151441844,-5.366682494643227,-4.849304003241614,-1.4610581691667424,-4.434411263445462
25,25,-4.551758546105509,-5.372591726750652,-3.851615674544733,-5.995582613568967,-2.2121991881432552,-6.611603292952331,-3.3788428450754036,-2.626464942435277,-3.255021309239894,-3.486583227016902,-6.033951246681024,-6.358951106257949,-3.297063985322786,-2.591186919613273,-4.278567066903268,-2.5872450700195255,-5.301679263003025,-5.204960252729886,-1.4919691159327457,-4.712214540348093
26,26,-4.987501198924972,-5.804723049212351,-4.0724184086753175,-6.536680535014707,-2.270327813825799,-6.406779163653343,-3.5714723499618666,-2.7760144368692705,-3.473096502643873,-3.758003444808149,-6.152414494423156,-7.0127311013120766,-3.493280903871523,-2.735196762729619,-4.67489487588294,-2.7245875006007267,-5.174238247100169,-5.524376731486438,-1.5448796718883095,-5.075001104663647
27,27,-5.53323654295153,-6.0829903395763685,-4.2991326177661096,-6.85328251089047,-2.3674778249036272,-6.247110106161025,-3.7998966832444694,-2.9077530361909636,-3.685522701908269,-4.054602890772913,-6.343530575942211,-6.976786397278666,-3.72090013588367,-2.873800637536949,-5.206322035023086,-2.8896227092090654,-5.1753556013673885,-5.975359072721284,-1.5974103131445607,-5.4546384496468745
28,28,-6.203208555486831,-6.290605399157039,-4.5277571817874245,-6.862379481447199,-2.4301953974255874,-5.953119246218755,-3.987070826217506,-3.023623319174576,-3.9680717643838928,-4.413772454304937,-6.429709476053507,-6.5773762885768035,-3.9434908042371286,-3.0312327924994733,-5.729732976006251,-3.07467282126516,-5.049724729894327,-6.4372640116165805,-1.6252718075612116,-5.759937780573816
29,29,-6.7819206084151995,-6.543103432916387,-4.828856599545552,-6.770845730564503,-2.505244034362122,-5.882168215140552,-4.309413231433718,-3.158112833622924,-4.247485788058481,-4.797157191561362,-6.47564932463192,-6.25670825402598,-4.264019861862881,-3.2127141077091896,-6.328678242106936,-3.2770646458643755,-5.060617691054557,-6.669763764317454,-1.6710203270817048,-6.159585905148256
30,30,-6.8780107747714245,-6.408063302073381,-5.108952894230026,-6.264394290448815,-2.6032541378682024,-5.769150018724615,-4.599332646592065,-3.329866024320992,-4.5799683471083945,-5.32717792963244,-6.339579375265717,-5.800244315381936,-4.633659689614573,-3.4140994478064908,-6.542681638129495,-3.512113036818174,-5.172517429155579,-6.948463525319429,-1.7214276012807475,-6.543343420578647
31,31,-6.308898528997783,-6.20794048777179,-5.51446949624353,-5.951406303913649,-2.709051625322202,-5.783365818526992,-4.936252049292248,-3.4671857206492627,-5.000572482144777,-5.958081982088411,-6.434026973100621,-5.4661718096779515,-5.01328859903367,-3.6282841093045306,-6.462112426045772,-3.7819374073027276,-5.325951051840639,-7.142629925402604,-1.7580112504803629,-6.7554963108830615
32,32,-5.863291800287537,-6.097161988649199,-5.851331570155363,-5.747365226887469,-2.8085192935528864,-5.741964715831574,-5.403765647826912,-3.6374978013832306,-5.480230809012538,-6.6403243765356414,-6.350668016217538,-5.187230637780699,-5.512166200120504,-3.8765101631839625,-6.059812586868887,-4.028659312986061,-5.4219620993976205,-6.957781999043069,-1.8039072972195584,-6.812882406730971
33,33,-5.5152053823737655,-5.82918292877494,-6.307000879848206,-5.465419260698878,-2.933447437944372,-5.871758513196581,-5.970092919806463,-3.8220508732840526,-6.1718479707746505,-7.042484314213737,-6.384111516320861,-5.165191687449838,-6.104622000239638,-4.128782401865106,-5.673425982178516,-4.363952817541926,-5.614593904003782,-6.629204719748368,-1.868690517523857,-6.693984996547545
34,34,-5.149161737045192,-5.684668721161582,-6.701780280598874,-5.370824534712128,-3.062260816681057,-5.837944366056278,-6.505462165238524,-4.099705435819966,-6.758063482767357,-6.925161816209692,-6.18743473480862,-5.145210350334015,-6.906183407985423,-4.410059780835955,-5.357996358688022,-4.713351748956024,-5.628999654674665,-6.436859221054612,-1.9282347959136392,-6.497184636931732
35,35,-4.976324273719563,-5.59196185845592,-6.933971856775898,-5.2957693124836815,-3.226232812198725,-5.884543517813775,-7.17617043602265,-4.282415644317362,-7.113769416838559,-6.463875049424096,-6.244452109620589,-5.127014815052973,-7.9193058683597854,-4.695485963553589,-5.163220759714868,-5.161519720078472,-5.827756310413423,-6.1721772906820105,-1.9663644238079823,-6.307346091849774
36,36,-4.8013647097490315,-5.393892458802324,-6.963853382987434,-5.245316450142679,-3.3652097273989034,-6.019058027303401,-7.244317751071846,-4.566807212891524,-6.935249683750993,-5.9580831947774735,-6.169262045802677,-5.178880300870811,-8.252649005034002,-5.134295581221517,-4.954693834659881,-5.546290720581321,-5.980541544824531,-6.050693984736172,-2.0487947023828355,-6.124237578723865
37,37,-4.7001627532297325,-5.3682682736750955,-6.919150237601095,-5.25851541546022,-3.553108548436424,-6.134450709065317,-6.986289448549599,-4.884989814773257,-6.35344642708194,-5.577279210331424,-6.2334129918633545,-5.138409959299368,-7.522233311735105,-5.492440072195151,-4.91458246137393,-5.989926418081054,-6.261631513358716,-5.9708189112688315,-2.1010773029886924,-5.940127586960857
38,38,-4.702446346791487,-5.317052695693033,-6.613677127265139,-5.197931189787833,-3.7200715833476115,-6.134034077893192,-6.485584723438402,-5.092089106763532,-5.8490328568030066,-5.31364532567819,-6.283472455891042,-5.297565161983663,-6.751725081728997,-5.898421900110976,-4.804833401293468,-6.4969411419837595,-6.465378845905159,-5.761172950643702,-2.1734190573257104,-5.8752768263159325
39,39,-4.799105100220056,-5.400522146827872,-6.316362116902861,-5.253850535873479,-3.988629358750449,-6.402703225058796,-6.075655573991416,-5.442844288754048,-5.547635997044553,-5.147631157293411,-6.224579017123931,-5.491473242725586,-6.242708921304189,-6.283615019882812,-4.809964981085357,-6.543033759220263,-6.581810448156785,-5.763168990482132,-2.2235085301667517,-5.778392771701829
40,40,-4.8477368492083865,-5.46940802062167,-6.0829282250668335,-5.461076086462997,-4.157892047695222,-6.551559348846744,-5.716936708220571,-5.814332565099639,-5.249887213403732,-5.002202161806023,-6.293998523289311,-5.6002053282751865,-5.879085856635316,-6.484971090190701,-4.923496221599576,-6.478182360349456,-6.642911522202445,-5.8257664368203175,-2.324131046507546,-5.783830692858504
41,41,-4.932783650119664,-5.497009426292766,-5.932002471774205,-5.502145341995665,-4.4509620575360405,-6.738224094831225,-5.557787255989419,-6.182829833671301,-5.133656204541931,-5.002758479204812,-6.371200460179811,-5.84213480513293,-5.630185616115877,-6.206172790062664,-4.9121842876048465,-6.139839490248209,-6.63399411973958,-5.743572691076508,-2.4197594261143904,-5.701223498910121
42,42,-5.050139796298305,-5.67000309674703,-5.807826594330799,-5.607484437444488,-4.805160850911736,-6.803243888988513,-5.401231654663862,-6.29689050008674,-5.054187182535881,-4.97901904725011,-6.343964885399564,-6.082332213015279,-5.442897272645659,-5.980192456788578,-5.076621018906336,-5.876666026967993,-6.550936190029215,-5.947613276704533,-2.5006814487240523,-5.603729917003638
43,43,-5.152509729380676,-5.652117194992176,-5.735022176272178,-5.868503878683584,-5.140894665454929,-6.972621774786646,-5.304485726627937,-6.5723684544915555,-5.004381450922716,-4.999934727689224,-6.450132474526752,-6.3336554790899235,-5.342072710876562,-5.682841259970973,-5.185230562878973,-5.52330050490217,-6.53282982074956,-5.9774650929949935,-2.584444696025757,-5.566197204054911
44,44,-5.378524756462256,-5.825379062903609,-5.737928756258759,-5.997610907862253,-5.580841803997334,-6.990983082730446,-5.306819523807156,-6.614375691475721,-5.056811017991288,-5.005931537461234,-6.5581933541373925,-6.613187255892956,-5.337314129296653,-5.452338890163931,-5.308137055379008,-5.409192223875423,-6.495415208677485,-6.069453059421155,-2.687097899163788,-5.664202499461465
45,45,-5.581512041372048,-6.1015108263593865,-5.725551810007718,-6.253674989661138,-6.095891878752756,-7.005672105605651,-5.304132773948708,-6.644864515077449,-5.085102473063247,-5.170854459651971,-6.579237773619138,-6.893401328605452,-5.316534779891226,-5.317152906259767,-5.611245685651122,-5.142198639031571,-6.460910051167291,-6.200897189749897,-2.8074020800509305,-5.778905148036542
46,46,-5.861707323258868,-6.121806932871067,-5.683647794507207,-6.421580189600978,-6.529046222651383,-7.059645905725077,-5.370235821634076,-6.217446651038428,-5.243601978518133,-5.238316909585412,-6.582573930938298,-7.0047905457361805,-5.3420532373227205,-5.1655559022696,-5.7126479899174445,-5.171928359326451,-6.418456655537414,-6.371815532688196,-2.9133106321148907,-5.783736123527846
47,47,-6.110897221653102,-6.197577261617538,-5.672043040966787,-6.612053125537335,-6.982044698926236,-7.119421750317547,-5.435908342196796,-6.040490235329334,-5.25666888250575,-5.431768378762355,-6.576366452720416,-7.188620383138669,-5.428553519059954,-5.1826414351058645,-5.8846526065474185,-5.0855060129357454,-6.326645890289387,-6.384321717711298,-3.065345897118976,-5.788468837039491
48,48,-6.355509976290987,-6.234093890544725,-5.702940764315601,-6.800828007941401,-7.020796982693353,-7.057601269910605,-5.600848408134969,-5.872532581771378,-5.403884228901981,-5.592593140978003,-6.56428730058389,-7.245815216976218,-5.53931351680496,-5.112374477323658,-6.198242194539234,-4.97151321602335,-6.296980183637821,-6.770595518454165,-3.1869274408563966,-5.9009261303535
49,49,-6.643848276701879,-6.467635642404294,-5.765472578753054,-6.911420182325916,-6.757306554450824,-7.075231443738418,-5.788155133956053,-5.7854146720602815,-5.583851401306571,-5.757172233365606,-6.5316565669094375,-7.1793627322784355,-5.628512512769634,-5.09318135244245,-6.616522704690547,-5.080342376510556,-6.340134702615996,-6.7456815291845365,-3.384243050346552,-6.043507752890716
50,50,-6.689259462240638,-6.461901050963946,-5.877792202933549,-7.0334897745479905,-6.482549065278158,-6.9990781781366,-5.969322229804836,-5.677182319905286,-5.816616861755663,-6.0500129579716955,-6.578390153795348,-7.116605190559311,-5.8392677118753635,-5.067408385104077,-6.682673933831308,-5.07579142120071,-6.3489873301950075,-6.797780405794177,-3.568284427245671,-6.102392582399674
51,51,-6.952166063908327,-6.569752323917174,-6.050106106493483,-7.087246564448157,-6.119088630963757,-6.9262466982332604,-6.247809615013853,-5.5939209189872425,-6.040745102147295,-6.337375086808521,-6.525617107913311,-6.975700670622682,-6.07550898192989,-5.168393196313186,-6.791554884833328,-5.1076499497753876,-6.393222235166422,-6.953235207230536,-3.76080324979394,-6.2762229138408125
52,52,-6.91156940526026,-6.625889930279035,-6.10354149730523,-7.0685356847038925,-5.878972531639591,-6.9554212409029725,-6.549641544492522,-5.556738142250226,-6.260958140484942,-6.581036168706773,-6.538928688701791,-6.8582782572995376,-6.333891786087654,-5.3213117397159815,-7.028288735899422,-5.185488923304971,-6.387244283355134,-7.090018995082746,-3.9670226998319547,-6.405370619528186
53,53,-6.903540090738591,-6.565911443119028,-6.272311327137159,-7.058690325702792,-5.62312198981026,-6.870826758737113,-6.809689714119444,-5.445614370745611,-6.573193190133594,-6.82116397167504,-6.50629053059393,-6.812250614122642,-6.546310766797286,-5.40066108863475,-6.926234970782457,-5.338745777612153,-6.590371400840266,-7.073021294870634,-4.247838582227875,-6.31562416472862
54,54,-6.844966405114054,-6.4961362549451085,-6.344476174797691,-7.049859587239955,-5.578271420986875,-6.9278832885243125,-7.0834451915596155,-5.541771202803999,-6.849790063129424,-7.059496213673141,-6.503299446267394,-6.833728565843022,-6.896169138425289,-5.448293564994058,-6.949379193172312,-5.457011194398587,-6.568106211300725,-6.949658339884345,-4.540666307255958,-6.599284710838792
55,55,-6.748949054405829,-6.508264460127484,-6.4856599081420985,-6.945141216426059,-5.424067461968924,-6.945045351851214,-7.364964117531002,-5.539320554688683,-6.9719243946515475,-7.1967416120396575,-6.523540829970399,-6.668932254582705,-7.206915860686663,-5.67947818860576,-6.901885627281954,-5.587264704753203,-6.470141568953934,-7.164160923197212,-4.883590242179712,-6.643216388186925
56,56,-6.590885696594462,-6.455879716299773,-6.583680142943649,-6.9408494977911985,-5.393125199024377,-6.948311062058729,-7.4349703020930695,-5.4944050049339435,-7.046319310410462,-7.269292517764385,-6.524946180364791,-6.588517914772814,-7.583261892427139,-5.778075119785081,-6.822199688608916,-5.721295019156373,-6.5504257223979945,-7.04307877328516,-5.252416417109409,-6.687915505208906
57,57,-6.618737246912826,-6.297975075958838,-6.736669186353776,-6.952165866707128,-5.385672131558532,-6.858035458876101,-7.312426900089381,-5.592278347002974,-7.133026052900248,-7.1962527381850325,-6.614119151350402,-6.662767975692001,-8.021847563841055,-5.9044784052342365,-6.709087000877796,-5.939864122948562,-6.508628897201034,-6.952635881158712,-5.735875566719711,-6.726918164730604
58,58,-6.51419023138579,-6.438167952616295,-6.781693395439498,-6.767240938359139,-5.426226476087189,-6.8981151376606435,-7.283406923070684,-5.763168565997899,-7.197014018745092,-7.319144412746372,-6.5398065669166145,-6.763933211323675,-8.367420080250126,-5.994744630197693,-6.851849723284166,-5.9833469543240785,-6.548227914712327,-6.992497098081493,-6.15896214893721,-6.744826185152943
59,59,-6.445297416876244,-6.2991791125723156,-6.838885378993438,-6.879395870188899,-5.488850520141715,-6.909284893108399,-7.1176649749610235,-5.869272736788676,-7.1472770253388065,-7.177544839555656,-6.6504833241212555,-6.6569019836849845,-8.432985720239907,-6.141182920693866,-6.673733587410624,-6.137816513802589,-6.593954176546055,-7.0555509037784745,-6.63995889572779,-6.716067078342969
60,60,-6.453915804858794,-6.474032022978155,-7.01325305179852,-6.8101284928810495,-5.607533552132146,-6.956549778362223,-7.077362586304803,-5.843595670583059,-6.955406984506066,-6.946966002762778,-6.556852088066997,-6.8196315602480455,-8.54173771383764,-6.368697020848632,-6.615749842698941,-6.3276272647395935,-6.750714482496602,-6.8548409938346335,-6.96667214034267,-6.777865415370167
61,61,-6.511241119215879,-6.551194355219401,-6.986064495924743,-6.758728676725779,-5.564173953145461,-6.873573142183946,-6.862757430679432,-5.856674991867234,-6.902948726034387,-6.846402325840546,-6.637064065924214,-6.828087734546833,-8.201211166267157,-6.330415956071586,-6.589635098691561,-6.476452903322938,-6.674318606098788,-6.903427883321229,-6.908372247222234,-6.7225906732311485
62,62,-6.374449080546993,-6.484140173612937,-7.03104037944937,-6.732039098295047,-5.787260239771993,-6.831098750854203,-6.83128005747519,-6.09231052283975,-6.929781182681167,-6.7603956059496015,-6.640349939393409,-6.885646927146543,-8.212441555941586,-6.485713632522306,-6.548965515413421,-6.629634573712723,-6.648468486499166,-6.796563579139269,-6.660240973694547,-6.892380280779059
63,63,-6.439377573817614,-6.570777825006831,-6.969604347165903,-6.931740224354112,-5.989665767475184,-7.057472413549706,-6.789416164539884,-6.225056839970212,-6.757121192692668,-6.816291514483045,-6.652119447667996,-6.916139269386381,-7.873288391838828,-6.571914222584493,-6.510792337838626,-6.635557809885343,-6.673752399298523,-6.84069832804137,-6.312555796461452,-6.617750026080042
64,64,-6.402965666146555,-6.5508884969242995,-6.97191849614617,-6.917591705614398,-6.058278682976036,-6.98511460266041,-6.817682238933292,-6.416985383646555,-6.7103931424538,-6.710160915855845,-6.5674267432987845,-6.983239797378605,-7.815656050742719,-6.567296853807574,-6.702747316283308,-6.7674431370101065,-6.692280202700064,-6.808148463378374,-6.022364644130075,-6.722709288296743
65,65,-6.626781578828991,-6.5163291225823325,-7.0535644178024945,-6.957678729129587,-6.494922627930341,-7.02356924167206,-6.949005327409225,-6.41709759610562,-6.763893232285364,-6.784098899659063,-6.765010999656126,-7.12197723359205,-7.5733572920690415,-6.591629577840117,-6.716450729228481,-6.664173518561321,-6.532554991784373,-6.892394864477286,-5.679023692234589,-6.590593108044003
66,66,-6.559757977020201,-6.587198302111836,-6.998164484008554,-6.890304555300459,-6.615575141183059,-7.007120559657164,-6.955502959988354,-6.540397420476005,-6.7601931389955086,-6.721062097114067,-6.573204289205262,-7.187162804665868,-7.567800232342909,-6.572102848142367,-6.68611680425233,-6.620861884269761,-6.664330289490047,-6.972041806217345,-5.599044353029745,-6.711243205647274
67,67,-6.54671556487835,-6.5812865306405826,-6.944970979810122,-6.900360030331656,-6.797198096745917,-7.015514056741065,-7.058935716141148,-6.644562935918199,-6.7213946855142535,-6.819294785224223,-6.706135725830548,-7.199592664448735,-7.567313043021998,-6.496080312551378,-6.6566150531583625,-6.650621966675006,-6.714376544227889,-6.8952402289933215,-5.453916582002834,-6.641214344118446
68,68,-6.635604368550719,-6.687983660953053,-6.975784088278945,-6.984257621178241,-6.983569938707431,-7.077036880258713,-7.0836285820680756,-6.661810392167839,-6.6604561986326996,-6.701145115621605,-6.632301696789801,-7.2201200675637915,-7.43714755068445,-6.468916880655879,-6.681677028476603,-6.569562247997651,-6.60061223730192,-7.001850702096361,-5.370094036017801,-6.778541243384885
69,69,-6.7408753732755295,-6.6375516354408886,-6.872593331649744,-7.0600419665048,-7.190613630001039,-7.010588291916963,-7.224737450205156,-6.686141642362468,-6.73086977644066,-6.926833080757571,-6.70328294146755,-7.325992831887273,-7.496590702181779,-6.423164222620297,-6.889139895717176,-6.553825240728328,-6.625241968371898,-7.061163662125081,-5.34592326339908,-6.644927984329258
70,70,-6.792540050299079,-6.716865258200957,-6.802508210103879,-7.036676159008885,-7.289012626940571,-6.993716499170493,-7.37671056902788,-6.651904190250859,-6.700514924533517,-6.829769172443652,-6.746902881323729,-7.398820332689965,-7.479976436668021,-6.379891194951571,-6.8908195109764145,-6.687478882125572,-6.601404466784625,-6.965052465768576,-5.419434187381206,-6.663895189828381
71,71,-6.77548382275684,-6.677458971875141,-6.855371009754326,-7.1034414721186705,-7.271870291290321,-7.041660355260111,-7.43828322573185,-6.731283418134899,-6.868474194642831,-6.8622605795117915,-6.735080808849516,-7.311858834811044,-7.573381979517699,-6.351921801463034,-6.842621064330121,-6.589563702330165,-6.585535401208089,-7.03952451080071,-5.328542928162401,-6.704593562330394
